id,year,month,day,hour,total_riders,casual,registered,under_25,age_2635,age_3645,age_4655,over_55,commute,leisure,reason_na,employed,unemployed,student,na_employed
14382,2012,8,27,10,206,63,143,139,23,15,0,29,161,0,45,117,1,88,0
14383,2012,8,27,11,229,47,182,82,64,1,29,53,44,27,158,35,84,108,2
14384,2012,8,27,12,283,69,214,161,55,15,9,43,255,5,23,40,21,203,19
14385,2012,8,27,13,288,77,211,148,76,28,19,17,93,28,167,23,24,215,26
14386,2012,8,27,14,246,66,180,178,38,8,5,17,182,5,59,28,55,101,62
14387,2012,8,27,15,282,77,205,152,40,9,15,66,77,14,191,8,5,265,4
14388,2012,8,27,16,444,77,367,197,112,5,32,98,328,28,88,48,12,363,21
14389,2012,8,27,17,845,101,744,467,258,49,11,60,607,81,157,190,37,518,100
14390,2012,8,27,18,834,83,751,302,324,30,24,154,825,1,8,246,4,556,28
14391,2012,8,27,19,573,74,499,234,224,40,9,66,129,49,395,63,32,281,197
14392,2012,8,27,20,416,50,366,186,124,20,7,79,51,134,231,2,0,414,0
14393,2012,8,27,21,278,39,239,119,122,15,22,0,91,3,184,2,1,271,4
14394,2012,8,27,22,161,30,131,73,56,22,10,0,115,13,33,10,20,79,52
14395,2012,8,27,23,114,35,79,65,37,11,1,0,81,5,28,9,2,102,1
14396,2012,8,28,0,38,9,29,22,8,0,8,0,15,8,15,1,1,34,2
14397,2012,8,28,1,21,4,17,10,4,7,0,0,15,0,6,3,6,10,2
14398,2012,8,28,2,15,2,13,10,2,0,3,0,8,2,5,1,0,10,4
14399,2012,8,28,3,4,0,4,2,1,0,1,0,4,0,0,0,1,3,0
14400,2012,8,28,4,8,2,6,3,2,2,1,0,0,1,7,0,0,8,0
14401,2012,8,28,5,42,3,39,19,9,10,4,0,10,4,28,2,3,23,14
14402,2012,8,28,6,147,3,144,64,57,5,21,0,88,14,45,0,0,147,0
14403,2012,8,28,7,269,14,255,191,47,4,7,20,235,11,23,3,62,157,47
14404,2012,8,28,8,693,25,668,236,320,33,48,56,497,70,126,268,88,302,35
14405,2012,8,28,9,395,44,351,299,35,16,0,45,381,2,12,203,7,171,14
14406,2012,8,28,10,204,39,165,127,53,4,6,14,18,42,144,64,38,88,14
14407,2012,8,28,11,218,47,171,139,26,2,36,15,54,48,116,67,39,108,4
14408,2012,8,28,12,297,56,241,113,114,9,9,52,249,13,35,38,12,224,23
14409,2012,8,28,13,288,56,232,193,38,12,31,14,131,20,137,84,22,128,54
14410,2012,8,28,14,251,72,179,101,99,19,0,32,245,1,5,60,15,165,11
14411,2012,8,28,15,317,59,258,134,146,8,12,17,294,6,17,49,12,142,114
14412,2012,8,28,16,480,84,396,202,92,43,15,128,430,12,38,34,0,444,2
14413,2012,8,28,17,864,90,774,310,282,79,3,190,712,5,147,0,224,469,171
14414,2012,8,28,18,818,82,736,350,200,35,20,213,668,9,141,105,17,669,27
14415,2012,8,28,19,597,82,515,404,123,1,21,48,278,72,247,32,121,434,10
14416,2012,8,28,20,435,87,348,299,68,10,42,16,184,90,161,89,54,287,5
14417,2012,8,28,21,314,38,276,167,55,58,34,0,197,20,97,3,3,305,3
14418,2012,8,28,22,216,20,196,111,45,11,49,0,131,18,67,12,64,100,40
14419,2012,8,28,23,109,17,92,86,15,4,4,0,107,1,1,28,6,65,10
14420,2012,8,29,0,47,8,39,26,9,9,3,0,8,12,27,4,1,42,0
14421,2012,8,29,1,14,2,12,7,5,1,1,0,1,1,12,0,1,13,0
14422,2012,8,29,2,6,2,4,2,2,1,1,0,2,1,3,2,0,3,1
14423,2012,8,29,3,9,0,9,3,4,1,1,0,9,0,0,1,1,7,0
14424,2012,8,29,4,10,2,8,7,1,0,2,0,7,1,2,1,1,8,0
14425,2012,8,29,5,40,3,37,23,11,4,2,0,26,2,12,13,0,25,2
14426,2012,8,29,6,181,6,175,134,15,5,27,0,19,58,104,1,33,107,40
14427,2012,8,29,7,554,23,531,411,107,0,16,20,524,10,20,34,11,342,167
14428,2012,8,29,8,808,28,780,401,238,10,59,100,799,4,5,2,11,795,0
14429,2012,8,29,9,348,40,308,185,80,19,10,54,346,0,2,37,54,166,91
14430,2012,8,29,10,178,34,144,70,50,2,25,31,109,9,60,50,22,88,18
14431,2012,8,29,11,253,67,186,132,96,3,4,18,238,1,14,20,7,221,5
14432,2012,8,29,12,360,79,281,163,82,25,55,35,14,101,245,59,81,214,6
14433,2012,8,29,13,300,68,232,177,79,19,10,15,61,62,177,25,39,209,27
14434,2012,8,29,14,301,87,214,204,77,10,3,7,182,9,110,12,0,287,2
14435,2012,8,29,15,338,96,242,227,44,4,22,41,261,14,63,178,1,156,3
14436,2012,8,29,16,493,104,389,244,173,29,28,19,448,9,36,4,30,423,36
14437,2012,8,29,17,870,108,762,324,266,120,51,109,624,13,233,148,57,611,54
14438,2012,8,29,18,812,119,693,512,103,56,1,140,597,40,175,330,54,417,11
14439,2012,8,29,19,643,120,523,431,85,7,81,39,78,218,347,84,56,479,24
14440,2012,8,29,20,427,49,378,223,90,31,7,76,192,74,161,103,86,205,33
14441,2012,8,29,21,313,48,265,229,31,40,13,0,162,14,137,12,18,279,4
14442,2012,8,29,22,235,50,185,180,41,12,2,0,96,37,102,32,9,191,3
14443,2012,8,29,23,157,34,123,121,18,8,10,0,106,11,40,32,4,73,48
14444,2012,8,30,0,65,14,51,20,19,6,20,0,9,6,50,0,8,46,11
14445,2012,8,30,1,23,6,17,7,7,7,2,0,16,2,5,1,2,17,3
14446,2012,8,30,2,17,3,14,11,4,1,1,0,5,3,9,4,1,10,2
14447,2012,8,30,3,5,0,5,2,1,1,1,0,4,0,1,1,0,4,0
14448,2012,8,30,4,8,4,4,5,1,1,1,0,0,3,5,0,1,6,1
14449,2012,8,30,5,35,2,33,20,10,1,4,0,24,1,10,7,10,16,2
14450,2012,8,30,6,163,8,155,113,22,17,11,0,94,9,60,78,2,69,14
14451,2012,8,30,7,532,31,501,280,178,10,22,42,383,32,117,7,13,504,8
14452,2012,8,30,8,754,53,701,586,128,1,11,28,738,5,11,1,1,752,0
14453,2012,8,30,9,396,57,339,202,138,4,21,31,306,25,65,50,32,277,37
14454,2012,8,30,10,234,73,161,149,53,13,12,7,13,37,184,3,80,139,12
14455,2012,8,30,11,276,85,191,141,78,20,21,16,50,88,138,55,20,192,9
14456,2012,8,30,12,294,73,221,181,43,1,36,33,46,39,209,41,7,244,2
14457,2012,8,30,13,290,76,214,125,79,60,1,25,88,26,176,120,9,158,3
14458,2012,8,30,14,273,74,199,195,26,10,8,34,6,104,163,52,67,150,4
14459,2012,8,30,15,338,99,239,221,36,52,11,18,20,120,198,105,8,223,2
14460,2012,8,30,16,482,77,405,171,102,50,106,53,453,8,21,107,30,319,26
14461,2012,8,30,17,844,93,751,352,188,10,55,239,708,31,105,296,155,381,12
14462,2012,8,30,18,853,109,744,545,93,71,22,122,735,8,110,239,64,347,203
14463,2012,8,30,19,610,78,532,372,138,31,2,67,551,5,54,83,170,330,27
14464,2012,8,30,20,471,68,403,312,74,17,32,36,104,114,253,118,4,269,80
14465,2012,8,30,21,307,32,275,107,118,56,26,0,59,55,193,139,4,136,28
14466,2012,8,30,22,291,38,253,177,58,18,38,0,81,46,164,51,34,197,9
14467,2012,8,30,23,152,19,133,82,30,26,14,0,65,7,80,15,10,103,24
14468,2012,8,31,0,82,13,69,41,19,17,5,0,36,11,35,19,8,44,11
14469,2012,8,31,1,32,8,24,11,17,2,2,0,27,2,3,13,1,15,3
14470,2012,8,31,2,20,9,11,10,4,5,1,0,5,3,12,1,4,9,6
14471,2012,8,31,3,5,3,2,3,1,1,0,0,1,2,2,1,0,4,0
14472,2012,8,31,4,7,0,7,3,2,2,0,0,6,0,1,2,0,5,0
14473,2012,8,31,5,29,2,27,9,14,4,2,0,3,9,17,3,1,25,0
14474,2012,8,31,6,108,7,101,47,33,5,23,0,46,25,37,14,8,81,5
14475,2012,8,31,7,421,21,400,150,204,9,34,24,311,40,70,0,1,420,0
14476,2012,8,31,8,690,36,654,263,240,65,10,112,669,7,14,28,166,434,62
14477,2012,8,31,9,398,61,337,226,107,18,13,34,387,1,10,21,5,329,43
14478,2012,8,31,10,256,59,197,90,76,18,42,30,83,9,164,4,85,163,4
14479,2012,8,31,11,309,88,221,195,89,12,6,7,75,14,220,0,1,307,1
14480,2012,8,31,12,410,120,290,263,91,31,11,14,207,25,178,3,0,405,2
14481,2012,8,31,13,368,97,271,257,62,20,4,25,104,64,200,5,4,359,0
14482,2012,8,31,14,436,112,324,323,56,28,15,14,211,12,213,63,38,319,16
14483,2012,8,31,15,526,109,417,164,148,23,58,133,291,91,144,98,7,342,79
14484,2012,8,31,16,528,111,417,241,131,16,24,116,479,3,46,153,63,279,33
14485,2012,8,31,17,617,129,488,361,115,28,13,100,591,4,22,129,58,414,16
14486,2012,8,31,18,546,87,459,304,77,87,15,63,395,58,93,109,182,249,6
14487,2012,8,31,19,452,91,361,323,101,19,3,6,364,18,70,4,0,448,0
14488,2012,8,31,20,356,102,254,155,156,17,7,21,242,12,102,61,39,225,31
14489,2012,8,31,21,303,71,232,198,52,41,12,0,93,31,179,115,27,160,1
14490,2012,8,31,22,277,65,212,207,36,18,16,0,173,27,77,85,43,131,18
14491,2012,8,31,23,174,32,142,62,44,52,16,0,72,35,67,72,4,92,6
14492,2012,9,1,0,168,22,146,85,50,3,30,0,154,9,5,36,17,110,5
14493,2012,9,1,1,79,11,68,51,20,2,6,0,67,11,1,2,17,49,11
14494,2012,9,1,2,69,8,61,31,30,6,2,0,16,35,18,27,2,37,3
14495,2012,9,1,3,35,6,29,23,6,6,0,0,5,21,9,0,2,30,3
14496,2012,9,1,4,12,3,9,5,5,2,0,0,9,2,1,5,1,6,0
14497,2012,9,1,5,22,2,20,14,2,5,1,0,13,7,2,12,1,9,0
14498,2012,9,1,6,36,13,23,17,7,5,7,0,8,22,6,9,4,20,3
14499,2012,9,1,7,66,8,58,40,17,2,4,3,40,17,9,9,9,38,10
14500,2012,9,1,8,162,28,134,118,17,2,6,19,151,11,0,22,43,97,0
14501,2012,9,1,9,237,62,175,131,57,4,12,33,189,43,5,85,13,98,41
14502,2012,9,1,10,417,128,289,195,75,38,1,108,394,21,2,32,22,187,176
14503,2012,9,1,11,492,219,273,364,78,5,12,33,253,155,84,64,129,263,36
14504,2012,9,1,12,471,187,284,284,71,63,5,48,368,87,16,0,2,460,9
14505,2012,9,1,13,504,237,267,207,223,4,47,23,395,86,23,32,241,213,18
14506,2012,9,1,14,514,240,274,162,164,34,72,82,431,74,9,16,49,433,16
14507,2012,9,1,15,563,257,306,349,133,22,32,27,471,60,32,103,1,457,2
14508,2012,9,1,16,462,209,253,253,66,69,25,49,338,90,34,12,10,423,17
14509,2012,9,1,17,463,205,258,289,109,8,19,38,411,44,8,122,45,261,35
14510,2012,9,1,18,442,184,258,155,191,21,11,64,423,17,2,156,10,252,24
14511,2012,9,1,19,392,157,235,228,65,43,28,28,206,169,17,151,31,181,29
14512,2012,9,1,20,207,67,140,113,58,9,5,22,188,16,3,35,1,159,12
14513,2012,9,1,21,104,21,83,81,18,0,5,0,87,10,7,0,1,101,2
14514,2012,9,1,22,78,21,57,32,14,27,5,0,6,48,24,10,14,50,4
14515,2012,9,1,23,145,57,88,109,28,1,7,0,10,110,25,61,5,73,6
14516,2012,9,2,0,99,27,72,38,33,22,6,0,24,75,0,17,7,74,1
14517,2012,9,2,1,73,15,58,39,26,5,3,0,25,35,13,3,5,38,27
14518,2012,9,2,2,84,28,56,59,19,5,1,0,29,34,21,6,1,66,11
14519,2012,9,2,3,42,9,33,21,13,8,0,0,39,3,0,1,8,18,15
14520,2012,9,2,4,22,7,15,16,3,0,3,0,12,6,4,1,1,10,10
14521,2012,9,2,5,12,2,10,4,6,2,0,0,3,6,3,0,1,11,0
14522,2012,9,2,6,15,2,13,8,5,1,1,0,5,10,0,2,0,13,0
14523,2012,9,2,7,42,13,29,33,6,1,1,1,21,14,7,13,3,25,1
14524,2012,9,2,8,129,30,99,45,60,5,1,18,126,3,0,13,48,56,12
14525,2012,9,2,9,232,88,144,97,104,5,17,9,172,58,2,74,22,126,10
14526,2012,9,2,10,388,158,230,214,60,57,17,40,175,171,42,75,2,302,9
14527,2012,9,2,11,489,226,263,155,179,25,14,116,398,56,35,107,25,336,21
14528,2012,9,2,12,545,248,297,195,176,12,110,52,511,28,6,244,6,282,13
14529,2012,9,2,13,493,263,230,373,87,5,2,26,282,176,35,101,0,392,0
14530,2012,9,2,14,457,249,208,245,84,16,24,88,308,97,52,115,30,287,25
14531,2012,9,2,15,355,179,176,186,134,6,3,26,315,30,10,24,42,248,41
14532,2012,9,2,16,474,222,252,250,97,47,28,52,421,46,7,13,3,457,1
14533,2012,9,2,17,503,219,284,277,114,6,72,34,462,30,11,44,73,276,110
14534,2012,9,2,18,500,227,273,175,236,17,15,57,429,54,17,9,39,450,2
14535,2012,9,2,19,292,140,152,167,91,2,16,16,203,59,30,146,0,139,7
14536,2012,9,2,20,104,63,41,76,18,4,0,6,14,83,7,32,13,57,2
14537,2012,9,2,21,171,79,92,92,59,5,15,0,90,67,14,50,35,85,1
14538,2012,9,2,22,166,66,100,51,53,34,28,0,83,72,11,16,15,77,58
14539,2012,9,2,23,123,53,70,71,17,18,17,0,75,40,8,41,4,77,1
14540,2012,9,3,0,104,42,62,32,37,10,25,0,40,43,21,2,9,77,16
14541,2012,9,3,1,55,18,37,33,12,2,8,0,9,37,9,5,0,50,0
14542,2012,9,3,2,40,10,30,18,14,7,1,0,30,10,0,2,0,37,1
14543,2012,9,3,3,28,6,22,9,13,1,5,0,13,13,2,4,0,23,1
14544,2012,9,3,4,11,6,5,5,3,3,0,0,5,4,2,2,1,6,2
14545,2012,9,3,5,4,1,3,3,0,0,1,0,1,2,1,0,0,4,0
14546,2012,9,3,6,15,3,12,7,5,0,3,0,3,9,3,0,1,11,3
14547,2012,9,3,7,43,6,37,20,18,1,0,4,6,23,14,1,0,42,0
14548,2012,9,3,8,127,36,91,97,17,5,3,5,94,29,4,21,9,91,6
14549,2012,9,3,9,229,71,158,154,41,0,13,21,189,39,1,33,2,179,15
14550,2012,9,3,10,359,135,224,218,110,4,3,24,325,33,1,76,14,260,9
14551,2012,9,3,11,459,187,272,293,117,9,17,23,441,15,3,9,7,442,1
14552,2012,9,3,12,543,191,352,292,102,47,69,33,442,90,11,163,91,270,19
14553,2012,9,3,13,566,209,357,379,79,27,41,40,313,166,87,43,21,463,39
14554,2012,9,3,14,512,163,349,304,98,23,1,86,59,371,82,23,2,476,11
14555,2012,9,3,15,449,168,281,136,151,56,32,74,285,134,30,223,1,208,17
14556,2012,9,3,16,500,165,335,311,73,34,1,81,444,45,11,94,30,211,165
14557,2012,9,3,17,498,181,317,346,71,40,6,35,425,65,8,75,18,403,2
14558,2012,9,3,18,482,145,337,384,66,6,10,16,372,87,23,135,7,321,19
14559,2012,9,3,19,374,73,301,215,90,14,34,21,77,269,28,67,15,267,25
14560,2012,9,3,20,261,78,183,178,60,2,3,18,235,19,7,86,39,133,3
14561,2012,9,3,21,184,42,142,57,94,27,6,0,134,35,15,4,2,174,4
14562,2012,9,3,22,121,17,104,85,21,10,5,0,72,31,18,24,0,55,42
14563,2012,9,3,23,70,12,58,28,30,11,1,0,27,33,10,7,7,51,5
14564,2012,9,4,0,29,10,19,12,9,7,1,0,11,13,5,7,7,15,0
14565,2012,9,4,1,24,15,9,11,9,2,2,0,7,16,1,4,0,19,1
14566,2012,9,4,2,5,1,4,3,1,0,1,0,1,3,1,0,1,4,0
14567,2012,9,4,3,10,1,9,6,2,2,0,0,8,2,0,1,1,8,0
14568,2012,9,4,4,8,0,8,3,2,2,1,0,6,1,1,1,2,4,1
14569,2012,9,4,5,38,1,37,14,15,7,2,0,33,3,2,5,10,17,6
14570,2012,9,4,6,172,7,165,122,23,3,24,0,150,17,5,18,45,102,7
14571,2012,9,4,7,493,13,480,304,141,9,14,25,482,11,0,137,2,342,12
14572,2012,9,4,8,632,15,617,478,95,11,7,41,506,96,30,70,1,561,0
14573,2012,9,4,9,323,30,293,140,116,23,16,28,280,33,10,52,2,267,2
14574,2012,9,4,10,172,42,130,86,56,3,13,14,66,67,39,30,28,113,1
14575,2012,9,4,11,198,39,159,69,98,10,13,8,136,50,12,52,49,95,2
14576,2012,9,4,12,287,54,233,178,66,5,15,23,74,130,83,73,2,193,19
14577,2012,9,4,13,275,72,203,142,52,4,25,52,123,105,47,13,27,234,1
14578,2012,9,4,14,274,72,202,128,114,9,3,20,207,54,13,61,26,154,33
14579,2012,9,4,15,292,68,224,165,98,3,18,8,146,102,44,85,0,146,61
14580,2012,9,4,16,458,61,397,274,114,27,0,43,337,117,4,4,5,442,7
14581,2012,9,4,17,856,110,746,499,203,34,8,112,779,67,10,74,77,664,41
14582,2012,9,4,18,839,94,745,373,260,74,35,97,670,133,36,38,28,714,59
14583,2012,9,4,19,552,50,502,393,68,13,11,67,104,363,85,132,3,413,4
14584,2012,9,4,20,385,47,338,172,170,3,6,34,283,97,5,5,1,379,0
14585,2012,9,4,21,268,28,240,109,125,24,10,0,80,154,34,4,19,241,4
14586,2012,9,4,22,179,25,154,71,56,26,26,0,81,69,29,3,10,133,33
14587,2012,9,4,23,95,12,83,31,46,17,1,0,42,49,4,15,8,67,5
14588,2012,9,5,0,37,10,27,25,5,5,2,0,25,12,0,7,9,16,5
14589,2012,9,5,1,13,2,11,10,1,1,1,0,2,9,2,0,1,12,0
14590,2012,9,5,2,9,0,9,3,3,2,1,0,6,2,1,3,0,4,2
14591,2012,9,5,3,4,0,4,3,0,1,0,0,2,1,1,1,0,2,1
14592,2012,9,5,4,5,2,3,2,2,1,0,0,1,3,1,0,1,4,0
14593,2012,9,5,5,40,1,39,18,7,8,7,0,6,27,7,11,7,18,4
14594,2012,9,5,6,210,7,203,127,53,10,20,0,180,19,11,29,21,113,47
14595,2012,9,5,7,500,11,489,273,112,69,8,38,415,72,13,5,1,493,1
14596,2012,9,5,8,725,33,692,530,128,11,37,19,676,43,6,18,1,705,1
14597,2012,9,5,9,290,27,263,170,80,23,5,12,245,35,10,54,2,231,3
14598,2012,9,5,10,235,54,181,160,59,2,2,12,233,1,1,6,8,220,1
14599,2012,9,5,11,217,61,156,100,88,1,5,23,129,66,22,13,21,164,19
14600,2012,9,5,12,266,49,217,210,28,7,2,19,167,93,6,21,11,226,8
14601,2012,9,5,13,234,50,184,85,91,23,21,14,130,95,9,20,4,186,24
14602,2012,9,5,14,211,34,177,93,37,7,47,27,116,93,2,16,29,158,8
14603,2012,9,5,15,245,41,204,178,52,4,1,10,217,20,8,33,1,198,13
14604,2012,9,5,16,430,86,344,251,75,34,26,44,396,27,7,0,2,426,2
14605,2012,9,5,17,863,83,780,583,87,62,49,82,628,169,66,167,40,421,235
14606,2012,9,5,18,839,82,757,385,314,6,67,67,760,48,31,74,23,741,1
14607,2012,9,5,19,662,64,598,290,113,29,170,60,165,362,135,27,7,602,26
14608,2012,9,5,20,412,55,357,172,159,38,20,23,386,21,5,15,48,336,13
14609,2012,9,5,21,296,18,278,188,68,16,24,0,97,121,78,21,22,203,50
14610,2012,9,5,22,219,38,181,108,71,37,3,0,103,101,15,1,24,187,7
14611,2012,9,5,23,150,24,126,79,22,48,1,0,110,37,3,31,13,78,28
14612,2012,9,6,0,65,30,35,22,14,4,25,0,55,9,1,16,6,42,1
14613,2012,9,6,1,18,2,16,8,4,4,2,0,10,7,1,2,0,16,0
14614,2012,9,6,2,8,1,7,5,2,1,0,0,5,3,0,2,1,4,1
14615,2012,9,6,3,9,0,9,5,2,0,2,0,9,0,0,0,0,9,0
14616,2012,9,6,4,8,0,8,5,2,1,0,0,7,1,0,2,1,5,0
14617,2012,9,6,5,38,3,35,12,12,8,6,0,16,17,5,1,5,31,1
14618,2012,9,6,6,200,11,189,82,72,38,8,0,156,38,6,63,10,106,21
14619,2012,9,6,7,482,21,461,331,114,11,5,21,367,101,14,12,138,293,39
14620,2012,9,6,8,646,24,622,267,210,17,31,121,569,77,0,231,25,367,23
14621,2012,9,6,9,123,8,115,65,43,9,2,4,117,6,0,5,5,59,54
14622,2012,9,6,10,49,9,40,16,12,5,5,11,4,42,3,12,1,35,1
14623,2012,9,6,11,62,10,52,38,10,11,0,3,32,18,12,3,1,57,1
14624,2012,9,6,12,137,11,126,88,24,4,4,17,97,36,4,11,6,102,18
14625,2012,9,6,13,191,39,152,142,30,0,10,9,47,105,39,65,2,122,2
14626,2012,9,6,14,216,38,178,104,84,13,8,7,32,168,16,9,21,176,10
14627,2012,9,6,15,270,42,228,98,97,0,35,40,152,86,32,1,6,257,6
14628,2012,9,6,16,416,42,374,281,83,5,12,35,321,91,4,44,43,327,2
14629,2012,9,6,17,808,67,741,645,111,24,2,26,717,74,17,84,14,497,213
14630,2012,9,6,18,835,74,761,328,378,28,38,63,689,131,15,103,8,652,72
14631,2012,9,6,19,558,54,504,270,166,8,18,96,441,74,43,8,4,534,12
14632,2012,9,6,20,406,50,356,181,109,9,16,91,226,114,66,65,21,286,34
14633,2012,9,6,21,272,32,240,88,121,28,35,0,199,64,9,119,1,119,33
14634,2012,9,6,22,217,24,193,166,27,11,13,0,85,106,26,47,44,103,23
14635,2012,9,6,23,169,19,150,114,31,4,20,0,13,97,59,35,5,121,8
14636,2012,9,7,0,96,17,79,62,13,12,9,0,77,14,5,41,1,39,15
14637,2012,9,7,1,29,10,19,9,8,2,10,0,24,4,1,5,0,24,0
14638,2012,9,7,2,11,1,10,7,3,1,0,0,7,4,0,6,0,5,0
14639,2012,9,7,3,9,0,9,5,2,2,0,0,5,4,0,1,0,8,0
14640,2012,9,7,4,8,1,7,5,2,1,0,0,0,7,1,0,1,5,2
14641,2012,9,7,5,40,1,39,29,4,7,0,0,3,29,8,2,3,31,4
14642,2012,9,7,6,140,5,135,102,23,3,12,0,34,100,6,5,0,134,1
14643,2012,9,7,7,486,21,465,294,150,10,0,32,345,134,7,128,0,278,80
14644,2012,9,7,8,719,29,690,513,91,65,19,31,564,138,17,79,81,551,8
14645,2012,9,7,9,344,33,311,263,64,6,2,9,313,26,5,112,0,232,0
14646,2012,9,7,10,224,53,171,94,47,62,0,21,194,21,9,22,4,182,16
14647,2012,9,7,11,296,81,215,212,33,4,32,15,144,94,58,37,53,189,17
14648,2012,9,7,12,323,76,247,241,58,2,6,16,163,135,25,81,52,178,12
14649,2012,9,7,13,354,71,283,109,156,18,42,29,271,65,18,148,9,159,38
14650,2012,9,7,14,253,66,187,118,65,9,31,30,223,22,8,13,0,239,1
14651,2012,9,7,15,331,66,265,144,149,18,9,11,105,185,41,83,33,211,4
14652,2012,9,7,16,470,75,395,359,61,2,12,36,392,49,29,105,10,294,61
14653,2012,9,7,17,772,88,684,354,203,55,97,63,682,55,35,53,45,509,165
14654,2012,9,7,18,792,95,697,404,168,53,15,152,645,102,45,119,0,615,58
14655,2012,9,7,19,568,70,498,333,84,45,75,31,5,439,124,29,79,443,17
14656,2012,9,7,20,391,51,340,269,47,6,37,32,260,127,4,131,16,237,7
14657,2012,9,7,21,301,55,246,147,91,27,36,0,144,121,36,50,34,213,4
14658,2012,9,7,22,299,52,247,230,53,10,6,0,245,42,12,61,0,237,1
14659,2012,9,7,23,248,28,220,124,88,16,20,0,3,201,44,38,23,170,17
14660,2012,9,8,0,150,20,130,120,19,1,10,0,17,107,26,1,1,148,0
14661,2012,9,8,1,117,10,107,50,28,26,13,0,25,62,30,8,47,49,13
14662,2012,9,8,2,77,9,68,58,15,0,4,0,66,8,3,34,1,32,10
14663,2012,9,8,3,43,3,40,30,8,5,0,0,7,25,11,2,5,35,1
14664,2012,9,8,4,11,3,8,6,4,1,0,0,0,10,1,6,0,5,0
14665,2012,9,8,5,15,2,13,5,4,4,2,0,12,3,0,3,1,11,0
14666,2012,9,8,6,34,8,26,19,6,4,5,0,22,10,2,1,0,16,17
14667,2012,9,8,7,82,11,71,29,21,18,7,7,67,12,3,48,1,33,0
14668,2012,9,8,8,230,33,197,158,27,4,13,28,229,1,0,2,8,212,8
14669,2012,9,8,9,348,87,261,188,67,7,16,70,347,1,0,145,33,150,20
14670,2012,9,8,10,422,100,322,321,35,26,9,31,17,326,79,69,6,334,13
14671,2012,9,8,11,578,173,405,262,244,5,40,27,422,143,13,232,26,283,37
14672,2012,9,8,12,694,220,474,457,184,22,11,20,452,183,59,89,9,584,12
14673,2012,9,8,13,668,233,435,451,101,22,4,90,375,228,65,17,6,644,1
14674,2012,9,8,14,626,260,366,343,185,36,10,52,174,442,10,40,42,533,11
14675,2012,9,8,15,512,175,337,203,118,19,120,52,302,201,9,61,122,266,63
14676,2012,9,8,16,114,19,95,50,29,1,18,16,103,9,2,0,8,68,38
14677,2012,9,8,17,171,52,119,61,76,14,0,20,154,16,1,9,20,114,28
14678,2012,9,8,18,167,27,140,88,41,18,12,8,165,2,0,3,12,135,17
14679,2012,9,8,19,215,28,187,147,32,15,3,18,99,112,4,6,8,170,31
14680,2012,9,8,20,194,28,166,78,72,26,11,7,191,2,1,18,2,174,0
14681,2012,9,8,21,181,26,155,100,59,21,1,0,23,143,15,74,5,100,2
14682,2012,9,8,22,194,18,176,90,82,1,21,0,88,74,32,0,0,194,0
14683,2012,9,8,23,133,12,121,45,53,11,24,0,79,33,21,2,1,130,0
14684,2012,9,9,0,124,18,106,41,36,20,27,0,48,75,1,0,1,120,3
14685,2012,9,9,1,124,20,104,91,20,0,13,0,81,42,1,1,16,90,17
14686,2012,9,9,2,96,15,81,35,31,21,9,0,3,76,17,4,0,65,27
14687,2012,9,9,3,46,14,32,18,9,12,7,0,1,28,17,11,6,28,1
14688,2012,9,9,4,28,12,16,13,10,4,1,0,5,17,6,0,0,28,0
14689,2012,9,9,5,55,16,39,18,26,8,3,0,7,45,3,4,1,50,0
14690,2012,9,9,6,35,11,24,26,4,4,1,0,30,5,0,10,2,18,5
14691,2012,9,9,7,70,20,50,30,29,5,2,4,26,40,4,4,19,42,5
14692,2012,9,9,8,170,27,143,79,59,3,18,11,133,26,11,71,20,73,6
14693,2012,9,9,9,299,85,214,100,128,29,6,36,245,48,6,132,11,145,11
14694,2012,9,9,10,495,172,323,315,95,0,52,33,149,285,61,42,0,442,11
14695,2012,9,9,11,585,194,391,285,101,58,3,138,580,4,1,21,51,472,41
14696,2012,9,9,12,757,247,510,364,150,102,5,136,726,19,12,70,242,402,43
14697,2012,9,9,13,729,238,491,577,46,6,30,70,206,426,97,141,12,537,39
14698,2012,9,9,14,647,232,415,464,67,6,67,43,43,452,152,59,0,585,3
14699,2012,9,9,15,696,284,412,339,131,14,44,168,144,427,125,184,11,448,53
14700,2012,9,9,16,701,228,473,424,121,57,39,60,631,66,4,212,53,425,11
14701,2012,9,9,17,671,213,458,345,148,16,33,129,498,151,22,66,9,530,66
14702,2012,9,9,18,560,156,404,192,278,6,13,71,503,56,1,134,3,419,4
14703,2012,9,9,19,496,134,362,346,95,5,6,44,61,307,128,47,37,312,100
14704,2012,9,9,20,356,91,265,266,37,3,26,24,132,188,36,22,26,301,7
14705,2012,9,9,21,206,57,149,138,41,0,27,0,140,51,15,5,3,196,2
14706,2012,9,9,22,189,64,125,98,38,12,41,0,22,115,52,12,24,151,2
14707,2012,9,9,23,92,22,70,47,23,16,6,0,1,65,26,25,1,57,9
14708,2012,9,10,0,41,6,35,24,7,5,5,0,2,34,5,1,2,38,0
14709,2012,9,10,1,18,7,11,7,8,0,3,0,6,9,3,4,1,12,1
14710,2012,9,10,2,17,11,6,7,8,2,0,0,6,11,0,0,0,17,0
14711,2012,9,10,3,12,5,7,9,1,2,0,0,11,1,0,0,0,12,0
14712,2012,9,10,4,5,1,4,3,1,1,0,0,3,2,0,1,0,4,0
